gene,coeficiente,odds_ratio,abs_coef
227051_at,-0.04850339995953372,0.952654100314938,0.04850339995953372
1554260_a_at,-0.04846469697525795,0.9526909715851122,0.04846469697525795
216101_at,0.04843216443869408,1.0496241675606952,0.04843216443869408
235377_at,0.04821829164105234,1.049399705507526,0.04821829164105234
244433_at,0.04810436249825362,1.0492801551088906,0.04810436249825362
242609_x_at,-0.04774157384976878,0.9533801336025756,0.04774157384976878
222983_s_at,0.047485867521336926,1.0486313812559438,0.047485867521336926
232883_at,-0.04740342145490594,0.9537025758922116,0.04740342145490594
235213_at,-0.047331939477986126,0.9537707508743422,0.047331939477986126
200748_s_at,0.047175245861551945,1.0483057042195847,0.047175245861551945
237072_at,-0.047166060915359645,0.9539289741181316,0.047166060915359645
1554251_at,-0.04690740808355057,0.9541757424609216,0.04690740808355057
206483_at,0.046804681651666236,1.0479173116112264,0.046804681651666236
231713_s_at,0.046279278743271555,1.0473668774204732,0.046279278743271555
226879_at,-0.04611849200372686,0.9549288040592707,0.04611849200372686
214333_x_at,0.04610374335240889,1.0471830436014113,0.04610374335240889
32099_at,-0.046088480226635316,0.9549574635997361,0.046088480226635316
209424_s_at,0.04581833374888823,1.0468842101511204,0.04581833374888823
1555982_at,0.045794502162222916,1.0468592615366212,0.045794502162222916
209093_s_at,0.045653854687730214,1.0467120337791858,0.045653854687730214
1553274_a_at,-0.0455995183114344,0.9554245156060897,0.0455995183114344
209950_s_at,0.04543995713177383,1.0464881685763336,0.04543995713177383
204745_x_at,-0.04537497375795308,0.955639075065509,0.04537497375795308
243233_at,-0.04533447341780754,0.9556777795568728,0.04533447341780754
63009_at,0.04529832447604558,1.046339962173511,0.04529832447604558
1554770_x_at,0.045268758609409515,1.0463090266830528,0.045268758609409515
232523_at,-0.04522720383101052,0.955780300215973,0.04522720383101052
229065_at,0.045176962064603386,1.0462129835378857,0.045176962064603386
237628_at,-0.04516618227977735,0.9558386251920524,0.04516618227977735
213457_at,-0.04515371762412935,0.955850539465624,0.04515371762412935
240971_x_at,0.04512305529127558,1.0461565870918184,0.04512305529127558
241215_at,-0.04493653666545135,0.9560581545463431,0.04493653666545135
218251_at,-0.04478997914117492,0.9561982823306775,0.04478997914117492
244610_x_at,-0.04477821169237518,0.9562095344112113,0.04477821169237518
226360_at,-0.04462162373695412,0.9563592770307981,0.04462162373695412
211955_at,0.044596074731081826,1.0456054281452827,0.044596074731081826
228581_at,-0.04446342958552569,0.9565105794423515,0.04446342958552569
208228_s_at,-0.0444477746703974,0.9565255536515017,0.0444477746703974
1554447_at,-0.04438492973285316,0.9565856683291122,0.04438492973285316
229656_s_at,0.04437445300103321,1.0453737249375301,0.04437445300103321
1562062_at,0.04425678007925249,1.0452507199942815,0.04425678007925249
219097_x_at,0.04424234620496037,1.045235633085667,0.04424234620496037
220609_at,0.04412819670723609,1.045116326772654,0.04412819670723609
242646_at,0.04397060057500982,1.0449516334596836,0.04397060057500982
205521_at,0.043806476845583524,1.0447801461734816,0.043806476845583524
241613_at,0.043717170541771475,1.0446868448865891,0.043717170541771475
1558854_a_at,0.04370911882942021,1.0446784334024803,0.04370911882942021
1562550_at,0.04366294032577884,1.0446301928294868,0.04366294032577884
240246_at,-0.043553957120744814,0.9573808951807363,0.043553957120744814
229035_s_at,-0.04339626332073378,0.9575318801165367,0.04339626332073378
239035_at,-0.04332485385911257,0.9576002593940156,0.04332485385911257
222409_at,-0.04327780479333069,0.9576453146515082,0.04327780479333069
224366_s_at,0.043252132734095124,1.0442011389510997,0.043252132734095124
212451_at,-0.04303074266495245,0.9578819417707736,0.04303074266495245
221899_at,0.04302639822099518,1.0439654533176117,0.04302639822099518
226428_at,0.04298495758359279,1.0439221916202026,0.04298495758359279
224156_x_at,-0.04295884545399007,0.9579508132866235,0.04295884545399007
208121_s_at,0.04295120227473367,1.0438869542989262,0.04295120227473367
232614_at,0.04279765283530359,1.0437266783477213,0.04279765283530359
222282_at,0.04234371687943719,1.0432530007980918,0.04234371687943719
231136_at,0.04221941874545227,1.0431233344556274,0.04221941874545227
222548_s_at,-0.042159278270898964,0.9587170656142278,0.042159278270898964
206973_at,0.04211016994829612,1.0430093807108207,0.04211016994829612
211464_x_at,-0.0420777633594949,0.9587952185361639,0.0420777633594949
220796_x_at,-0.042069231227089776,0.9588033991388167,0.042069231227089776
215269_at,-0.04201523664117492,0.9588551707290073,0.04201523664117492
201728_s_at,-0.0419834053033595,0.9588856928576404,0.0419834053033595
201880_at,0.0419523423649117,1.0428447780505776,0.0419523423649117
214682_at,-0.04193254466132115,0.9589344636398666,0.04193254466132115
220467_at,-0.04191428499434467,0.9589519736236877,0.04191428499434467
209295_at,-0.04171619357775969,0.9591419525945603,0.04171619357775969
227260_at,0.041691694158655215,1.0425729978508242,0.041691694158655215
239474_at,-0.04152773778482017,0.9593227254850922,0.04152773778482017
237444_at,-0.04143985211313336,0.9594070399121466,0.04143985211313336
213693_s_at,-0.04143441629497002,0.9594122550885346,0.04143441629497002
232392_at,0.04135655281501779,1.0422236470796977,0.04135655281501779
1569409_x_at,0.04130088098358759,1.0421656261955845,0.04130088098358759
1561657_at,-0.04125453348960765,0.959584852379656,0.04125453348960765
244350_at,-0.041243346276742324,0.95959558751971,0.041243346276742324
235672_at,-0.04106111958054134,0.959770467386719,0.04106111958054134
222759_at,0.04088132932070318,1.0417284755841585,0.04088132932070318
228763_at,0.04087646375219095,1.0417234069952201,0.04087646375219095
240502_at,0.040713111496817264,1.0415532530251077,0.040713111496817264
211858_x_at,-0.04066062360885936,0.9601549285750864,0.04066062360885936
212587_s_at,-0.040659060846425926,0.9601564290703115,0.040659060846425926
234991_at,-0.04063778368413036,0.9601768586918235,0.04063778368413036
244753_at,0.04054320491878822,1.041376301309107,0.04054320491878822
233167_at,0.04053091524006626,1.0413635032075779,0.04053091524006626
1560128_x_at,0.04048744689879841,1.0413182378472488,0.04048744689879841
215811_at,0.0404575770617793,1.0412871343057304,0.0404575770617793
209258_s_at,-0.04037241756343707,0.9604316909104171,0.04037241756343707
218263_s_at,0.040359241804726914,1.0411847441020792,0.040359241804726914
214428_x_at,-0.04030134594329481,0.9604999527724379,0.04030134594329481
1556941_a_at,0.04022322666978909,1.041043136849198,0.04022322666978909
234122_at,-0.04020026528423243,0.9605970456477169,0.04020026528423243
203769_s_at,0.040192170615817945,1.0410108066593804,0.040192170615817945
200005_at,0.04007817626068356,1.0408921440673486,0.04007817626068356
225368_at,-0.040015959771646695,0.9607741052946366,0.040015959771646695
244669_at,-0.03997677029802031,0.9608117582638921,0.03997677029802031
226876_at,-0.039937047703238526,0.9608499249580622,0.039937047703238526
227068_at,0.03976317978439811,1.0405643183444586,0.03976317978439811
239497_at,-0.03963267404768994,0.961142426874836,0.03963267404768994
220578_at,-0.03961906884178579,0.9611555035044117,0.03961906884178579
212894_at,0.03959317065854843,1.040387427951223,0.03959317065854843
200082_s_at,0.03955983976778723,1.0403527514894146,0.03955983976778723
212033_at,0.039383110541313215,1.0401689069982096,0.039383110541313215
203723_at,-0.03934667735097358,0.9614173497456386,0.03934667735097358
1559402_a_at,0.03932794981652306,1.0401115321098302,0.03932794981652306
237600_at,-0.03929189510572089,0.961470019789361,0.03929189510572089
216232_s_at,0.03924267382929596,1.0400228393538382,0.03924267382929596
241228_at,-0.039208743105160745,0.9615499712690018,0.039208743105160745
218735_s_at,0.03919840707277819,1.0399768019350066,0.03919840707277819
1555950_a_at,0.039198173170633184,1.0399765586822305,0.039198173170633184
51192_at,-0.03913728416797853,0.9616186850630744,0.03913728416797853
1559101_at,0.03907878466224147,1.0398524048435454,0.03907878466224147
222474_s_at,0.03906160486684173,1.039834540545437,0.03906160486684173
225489_at,-0.03884027661425581,0.9619043354944071,0.03884027661425581
242319_at,-0.038794634395550205,0.9619482399444023,0.038794634395550205
222594_s_at,0.03870096840025987,1.039459605902521,0.03870096840025987
218653_at,0.03863469192871842,1.0393907164704315,0.03863469192871842
239559_at,0.03861496382387184,1.0393702114636634,0.03861496382387184
236704_at,-0.03851848699481917,0.9622139161317066,0.03851848699481917
1556425_a_at,0.03842182199365007,1.0391694849837072,0.03842182199365007
231015_at,-0.03837574223396314,0.9623512769305912,0.03837574223396314
239096_at,0.03823191444841796,1.0389721575953068,0.03823191444841796
202975_s_at,-0.03816238844512904,0.962556620126309,0.03816238844512904
232280_at,-0.038146930134915616,0.9625714997401476,0.038146930134915616
207504_at,-0.03803404004083311,0.9626801706611342,0.03803404004083311
213015_at,-0.03800654201096126,0.9627066428331886,0.03800654201096126
212532_s_at,0.03786035810186332,1.03858619260457,0.03786035810186332
203762_s_at,0.03782476411391194,1.038549225838045,0.03782476411391194
36907_at,-0.037799507238673244,0.9629059772176303,0.037799507238673244
236120_at,-0.037720070742568945,0.9629824701326627,0.037720070742568945
1556442_x_at,0.03745951334637355,1.0381699642031994,0.03745951334637355
222902_s_at,0.037434521659282474,1.0381440189085165,0.037434521659282474
239831_at,-0.03733361317892721,0.9633546939116145,0.03733361317892721
227365_at,-0.037251506671476836,0.963433794848274,0.037251506671476836
233271_at,-0.03722460299700882,0.9634597151061356,0.03722460299700882
239866_at,-0.03711480535053994,0.9635655065230398,0.03711480535053994
1559060_a_at,-0.03711404277351781,0.9635662413162346,0.03711404277351781
234594_at,0.037058525318719344,1.037753753930129,0.037058525318719344
220081_x_at,-0.03696579977453711,0.9637090938537465,0.03696579977453711
203112_s_at,-0.03696254131628413,0.963712234064713,0.03696254131628413
240038_at,-0.03685741647886769,0.9638135494819253,0.03685741647886769
1558275_at,0.03659711817196574,1.0372750373816066,0.03659711817196574
223450_s_at,0.03655613638615612,1.0372325288692423,0.03655613638615612
235879_at,0.036539515452495244,1.0372152892394588,0.036539515452495244
232058_at,0.036521741314264944,1.0371968537953709,0.036521741314264944
212197_x_at,0.036480961922197394,1.0371545584006148,0.036480961922197394
241036_at,-0.03647969453337906,0.9641776717750852,0.03647969453337906
1556964_s_at,0.03640382615672719,1.0370745597752589,0.03640382615672719
209252_at,0.03640080959863778,1.0370714313843248,0.03640080959863778
225237_s_at,-0.03634846345055909,0.964304210157686,0.03634846345055909
218204_s_at,-0.03632952337569942,0.9643224743245756,0.03632952337569942
1569641_at,-0.03619451603531857,0.9644526737258434,0.03619451603531857
1555935_s_at,0.036179005063066136,1.0368414297457782,0.036179005063066136
205325_at,0.036036586809710246,1.0366937751149536,0.036036586809710246
221155_x_at,0.03601627497663372,1.0366727181778954,0.03601627497663372
1566638_at,-0.03598010699414685,0.9646594832689981,0.03598010699414685
224280_s_at,0.03589407348255151,1.0365460429629676,0.03589407348255151
232795_at,-0.035875620665732626,0.9647602822625415,0.035875620665732626
233216_at,-0.03584962040208675,0.9647853666103339,0.03584962040208675
227321_at,0.03583789945731315,1.0364878176347805,0.03583789945731315
235119_at,-0.03579172966212936,0.964841220365799,0.03579172966212936
242040_at,0.035780769588972125,1.0364286049136453,0.035780769588972125
1552735_at,-0.03554758273239023,0.9650768121457717,0.03554758273239023
204081_at,0.035468576951008045,1.036105090035525,0.035468576951008045
237832_at,0.03546789901918936,1.0361043876271552,0.03546789901918936
242808_at,-0.03538284130579758,0.9652358133732609,0.03538284130579758
213636_at,-0.03537558470963021,0.9652428177251787,0.03537558470963021
217795_s_at,0.03536277241852797,1.0359954712200599,0.03536277241852797
242819_at,-0.03529418853175435,0.9653213879988803,0.03529418853175435
206766_at,-0.03515369269767235,0.9654570211601683,0.03515369269767235
238350_at,0.03514262857811327,1.0357674283004161,0.03514262857811327
202893_at,0.03513808159517982,1.035762718694304,0.03513808159517982
212661_x_at,-0.035087111061922624,0.9655213050079213,0.035087111061922624
222633_at,-0.03489019119153727,0.9657114540596067,0.03489019119153727
227582_at,0.034859510849327195,1.0354742256859528,0.034859510849327195
220459_at,-0.0348551875986563,0.9657452580218117,0.0348551875986563
223002_s_at,0.03464982457670676,1.035257123717621,0.03464982457670676
213009_s_at,0.03456672867357064,1.035171101666037,0.03456672867357064
233246_at,-0.03455592901133317,0.9660343088317527,0.03455592901133317
200898_s_at,0.03448127427531186,1.0350826455219864,0.03448127427531186
224331_s_at,0.03445025056709177,1.035050533918121,0.03445025056709177
36711_at,-0.034279372874752974,0.9663015084941572,0.034279372874752974
235954_at,0.034177830428605,1.034768603711807,0.034177830428605
235507_at,0.034164078871240816,1.034754374129834,0.034164078871240816
218763_at,0.034124059056893,1.0347129642804984,0.034124059056893
205550_s_at,0.03412298795928271,1.0347118560025086,0.03412298795928271
220615_s_at,0.03409881132691504,1.0346868404567566,0.03409881132691504
243398_at,0.033961321174811,1.034544590984857,0.033961321174811
227847_at,0.0338504584053269,1.0344299048636736,0.0338504584053269
1560277_a_at,-0.03380935910636581,0.9667557902585416,0.03380935910636581
205514_at,0.03380729837086255,1.0343852597967769,0.03380729837086255
229353_s_at,-0.03375299405681766,0.9668102830322901,0.03375299405681766
200875_s_at,0.033729193624166376,1.034304472553049,0.033729193624166376
239811_at,0.033701342427530534,1.0342756663369481,0.033701342427530534
223460_at,0.03357295394455962,1.0341428857771031,0.03357295394455962
232011_s_at,0.03355030798024221,1.0341194668793856,0.03355030798024221
218328_at,0.03354877155521482,1.0341178780335758,0.03354877155521482
236338_at,-0.0334952348187966,0.967059519434268,0.0334952348187966
230496_at,-0.03348682051710641,0.9670676565990511,0.03348682051710641
212923_s_at,-0.033465264525866345,0.9670885029256662,0.033465264525866345
214782_at,-0.033458758793343354,0.967094794565258,0.033458758793343354
1558732_at,0.03344261723751952,1.0340081077822127,0.03344261723751952
210758_at,0.033402337533871805,1.0339664590808664,0.033402337533871805
224774_s_at,-0.03337233821446438,0.967178375068721,0.03337233821446438
214020_x_at,-0.033191416261866245,0.9673533746990092,0.033191416261866245
207829_s_at,0.03312187974193044,1.033676515791139,0.03312187974193044
207035_at,0.03308201988772125,1.033635314417066,0.03308201988772125
233350_s_at,0.03307829165141253,1.0336314607875403,0.03307829165141253
240544_at,0.03306414047193688,1.033616833786722,0.03306414047193688
212537_x_at,0.033011953589749635,1.0335628939542785,0.033011953589749635
203146_s_at,0.03298459933465362,1.0335346219979005,0.03298459933465362
238595_at,-0.03297785226513272,0.967559988613825,0.03297785226513272
242366_at,0.03287899037877227,1.033425477249037,0.03287899037877227
223272_s_at,0.032858198726410257,1.0334039908491415,0.032858198726410257
244040_at,-0.03270108919403318,0.9678278105476477,0.03270108919403318
201632_at,0.03269827834400946,1.0332387417014561,0.03269827834400946
230258_at,-0.032681565761332645,0.9678467060532245,0.032681565761332645
223211_at,0.032559709486042754,1.0330955769083316,0.032559709486042754
201231_s_at,-0.032538709063121694,0.9679849793144213,0.032538709063121694
224726_at,-0.032517333392148434,0.9680056708639933,0.032517333392148434
243182_at,-0.03249457365839113,0.9680277026660558,0.03249457365839113
224414_s_at,-0.03247731245862553,0.9680444121298224,0.03247731245862553
212377_s_at,-0.032391292871928844,0.9681276864916195,0.032391292871928844
223219_s_at,0.0323696186654373,1.032899213586377,0.0323696186654373
209196_at,0.032347806201683635,1.032876683755436,0.032347806201683635
219778_at,0.032346527422555914,1.0328753629351357,0.032346527422555914
232469_x_at,0.03225656595858805,1.0327824481348282,0.03225656595858805
203279_at,0.03220845903559671,1.0327327653441816,0.03220845903559671
233658_at,0.0321951319825717,1.0327190021515689,0.0321951319825717
213268_at,0.032062902918860894,1.0325824557127408,0.032062902918860894
227084_at,-0.03201715913764917,0.9684899634840224,0.03201715913764917
223701_s_at,-0.031986733437401854,0.9685194309176253,0.031986733437401854
221263_s_at,0.03193705504939171,1.0324525155871536,0.03193705504939171
218310_at,0.031924908396093445,1.0324399748205642,0.031924908396093445
214890_s_at,0.03190133834511571,1.0324156404445084,0.03190133834511571
214723_x_at,0.03181819690082561,1.0323298074852418,0.03181819690082561
223319_at,0.03177282821598745,1.0322829731019723,0.03177282821598745
219365_s_at,-0.03156296662593267,0.968929944283538,0.03156296662593267
232205_at,0.03152352727316994,1.0320256560595467,0.03152352727316994
235850_at,0.03148109115856579,1.031981861829767,0.03148109115856579
241745_at,0.03147808182587714,1.0319787562576888,0.03147808182587714
243561_at,0.03139126430412579,1.0318891663086154,0.03139126430412579
204546_at,-0.03136777921965043,0.9691190856646391,0.03136777921965043
228059_x_at,0.031334237586821835,1.0318303227346832,0.031334237586821835
209583_s_at,0.03133302378661161,1.0318290702995807,0.03133302378661161
239167_at,0.031250946335843334,1.0317443838753324,0.031250946335843334
211993_at,0.03120246518655562,1.0316943649343286,0.03120246518655562
243704_at,0.031191921487095278,1.031683487116356,0.031191921487095278
215290_at,0.031163916730470965,1.0316545954759395,0.031163916730470965
206652_at,0.030965362001827222,1.0314497759123002,0.030965362001827222
244341_at,0.030935389621116288,1.0314188613702258,0.030935389621116288
206562_s_at,-0.030754779039570947,0.9697133379584431,0.030754779039570947
240186_at,0.03074459160440599,1.0312220874697107,0.03074459160440599
217964_at,0.03068922172170296,1.0311649904044302,0.03068922172170296
201226_at,-0.03068753810984671,0.9697785445771057,0.03068753810984671
208703_s_at,0.03066448185760806,1.0311394798382736,0.03066448185760806
230950_at,0.03054663848077519,1.0310179740394512,0.03054663848077519
200811_at,0.030514458973802665,1.0309847969231811,0.030514458973802665
203392_s_at,0.030453107280880794,1.0309215462008026,0.030453107280880794
238277_at,-0.030428417776026104,0.9700298664772097,0.030428417776026104
244194_at,0.0303867100678744,1.0308530981557114,0.0303867100678744
202322_s_at,0.03037705820881588,1.030843148554914,0.03037705820881588
215383_x_at,-0.030343988316402816,0.9701117690321004,0.030343988316402816
203906_at,-0.03030936361703472,0.9701453594419821,0.03030936361703472
232150_at,-0.030296901310781686,0.9701574497658979,0.030296901310781686
201502_s_at,-0.030184889511402628,0.9702661249338641,0.030184889511402628
236725_at,0.030175482409874596,1.0306353764652771,0.030175482409874596
237106_at,0.030122481324531648,1.0305807531192925,0.030122481324531648
208722_s_at,0.030091800707286995,1.0305491347507045,0.030091800707286995
238417_at,-0.030083902740125037,0.9703641139248139,0.030083902740125037
225719_s_at,0.030077763553616996,1.0305346688756656,0.030077763553616996
AFFX-DapX-3_at,-0.030070413534320946,0.970377203454335,0.030070413534320946
200758_s_at,0.03005679779316021,1.0305130631591464,0.03005679779316021
1316_at,-0.030006980911381632,0.9704387589778841,0.030006980911381632
229541_at,-0.029979094591775952,0.9704658213206075,0.029979094591775952
228027_at,0.029811917538867055,1.0302607417537135,0.029811917538867055
202012_s_at,0.029759488290766516,1.0302067273736548,0.029759488290766516
201459_at,-0.029749256310153266,0.9706888971520543,0.029749256310153266
1555931_at,-0.029646079489824034,0.9707890549128821,0.029646079489824034
225733_at,0.029633831883590735,1.0300772834305456,0.029633831883590735
1556813_at,0.029595488093744213,1.030037787120888,0.029595488093744213
208248_x_at,0.029567164537452294,1.0300086132007982,0.029567164537452294
211962_s_at,-0.029553235358337433,0.9708791911637884,0.029553235358337433
201805_at,0.029549423424731932,1.0299903398639836,0.029549423424731932
205172_x_at,-0.029527550805917645,0.9709041280815126,0.029527550805917645
222396_at,-0.029508537446643515,0.9709225884060164,0.029508537446643515
238199_x_at,0.029466390988299,1.0299048208070392,0.029466390988299
218805_at,-0.02943985012509574,0.9709892807684779,0.02943985012509574
225742_at,-0.029406953718682613,0.971021223351876,0.029406953718682613
233558_s_at,0.02931813135805575,1.029752138817688,0.02931813135805575
1555803_a_at,0.0293012408165931,1.0297347458933794,0.0293012408165931
238058_at,-0.029300945447562923,0.9711241650892255,0.029300945447562923
